58	28.1456	33.3841	33.3153	34.5321	38.8319	43.5115	41.9133	41.4731	36.0205
59	27.0221	35.1513	32.8814	34.0805	41.2411	42.5516	41.4994	40.9859	36.43
60	26.2671	34.9764	32.6169	33.3672	39.3133	42.6421	41.9123	41.0161	36.7829
61	25.6153	34.401	32.8406	33.2659	35.4942	38.4754	42.7555	42.2283	35.6941
62	26.383	32.7787	33.6811	33.5757	38.5236	39.2485	43.9895	46.1403	37.5866
63	27.3988	32.1438	35.0002	34.8227	42.0505	40.2068	45.264	47.9622	39.9909
64	28.5151	32.4209	36.119	36.8072	42.1289	40.9826	47.2446	49.0245	40.5653
65	30.177	34.1193	33.9676	35.8835	44.1931	41.8424	50.1759	50.1923	38.7631
66	31.8141	38.0695	36.5149	38.0125	46.552	44.0136	51.6103	50.7094	41.0736
67	31.7054	39.2415	37.0265	38.1725	46.8322	43.8243	50.4418	48.2123	40.6157
68	31.0345	38.1058	36.577	36.7164	45.5614	43.0447	48.6659	47.5241	41.2073
69	30.3045	38.8405	36.4362	36.8218	42.5677	43.0437	47.9118	47.6883	42.6038
70	29.5744	38.5762	35.2602	36.85	40.7262	42.1063	48.6643	43.9571	40.8643
71	28.9026	36.7513	33.7034	35.7714	39.3874	40.4952	47.3263	41.661	39.3314
72	29.3652	36.1528	34.3196	35.0241	39.4104	39.5888	46.0394	41.2685	38.7503
73	29.9526	36.6033	36.2114	35.0443	39.5373	39.9682	48.1603	41.8895	38.6566
74	30.5416	36.4271	37.0586	35.3204	39.9706	41.2827	46.2435	43.9234	38.4405
75	31.1391	37.4107	37.2164	35.8506	39.7916	44.1261	44.9253	44.2239	41.4162
76	31.7482	38.8071	37.4641	34.8698	39.5938	46.9257	44.2337	43.6685	43.6577
77	32.3489	38.5078	37.6839	34.9237	39.3661	47.004	44.3404	43.1775	43.1775
78	32.2481	38.9456	37.6476	35.0574	39.101	47.1136	44.7957	41.0455	43.498
79	32.1474	37.7786	37.1584	35.1528	38.7972	46.4748	45.3716	38.3942	44.01
80	32.0467	39.0287	36.3946	34.5709	38.1721	46.1458	45.8176	37.4624	44.4036
81	31.946	37.8046	37.0228	34.3706	37.4584	46.2612	45.7206	37.1699	44.7518
82	31.8966	37.4738	37.6511	35.9063	38.2844	45.93	45.0407	37.1629	45.1608
83	31.8597	38.0849	37.2222	35.9483	39.1178	46.0899	44.9342	37.2917	45.5637
84	31.8227	39.5839	37.3504	35.9615	39.1273	46.5379	45.1954	37.53	45.8462
85	31.7857	38.1857	37.5522	35.7385	38.5426	46.852	45.6927	37.7909	46.1101
86	31.7487	37.2752	37.3811	35.4092	38.5809	46.8285	46.3721	37.7064	41.7028
87	31.7117	36.8886	36.9783	35.6501	38.3789	40.8793	47.0639	37.1687	38.9057
88	31.2138	36.8019	36.8979	35.891	38.2521	41.0332	47.4729	36.9668	39.7168
89	30.5938	38.8075	37.4413	37.4383	38.5532	41.3074	47.9378	36.9676	39.1109
90	29.9738	39.0584	37.9692	38.0414	39.2046	40.6571	48.5137	36.7812	37.9886
91	30.095	39.9264	38.009	38.3418	41.3181	40.0068	48.5306	36.7985	37.6855
92	30.4052	39.2775	37.4166	37.0443	39.2437	38.1878	47.6906	36.765	37.9071
93	30.5817	38.7126	35.2173	35.6009	37.6014	36.3001	47.031	36.6816	37.0063
94	30.7219	37.7375	33.5013	33.4017	35.8993	33.8921	46.5354	36.2292	35.2486
95	29.3163	35.3157	31.1602	31.0953	34.2395	31.3397	38.3408	35.4873	33.3016
96	28.8909	33.406	29.6777	30.9218	33.776	30.2699	37.519	35.7134	33.301
97	31.3627	35.7047	30.1227	33.0917	36.1628	31.3803	45.0117	38.7544	36.3435
98	33.6721	37.057	30.5677	34.8333	38.5496	32.9691	46.3965	40.2305	38.874
99	35.831	37.8997	31.0126	36.4791	40.8285	34.6219	48.5	40.203	40.392
100	37.1433	38.3898	31.373	37.1351	42.2661	36.5724	49.8464	40.1732	41.3353
101	38.2134	38.4308	31.6678	37.0506	41.7201	38.5051	47.227	40.1434	41.6984
102	39	39.0091	31.9626	36.9428	41.392	38.0257	44.5973	40.2378	41.3004
103	38.4171	40.0832	31.4238	37.3659	40.9288	37.5464	42.7575	41.3894	41.4694
104	37.8488	42.0141	30.7953	37.6166	40.3424	37.7192	41.6098	43.2129	41.7274
