42	54.5825	NaN	56.1914	NaN	56.0916	57.0226	57.717	NaN	56.8352	NaN	55.5811	55.5811	61.7526
43	55.3463	NaN	59.2381	NaN	55.6466	58.1255	56.3346	NaN	55.3291	NaN	53.7407	53.7407	58.1554
44	56.983	NaN	63.055	NaN	53.688	53.8737	54.4908	NaN	52.9072	NaN	52.3179	52.3179	53.1708
45	58.0564	NaN	66.6788	NaN	52.2436	53.8277	53.4307	NaN	52.7704	NaN	52.1667	52.1667	51.5341
46	59.3342	NaN	68.5987	NaN	61.064	60.064	60.4431	NaN	56.2717	NaN	56.0927	56.0927	55.2194
47	60.3515	NaN	67.176	NaN	60.4465	60.1531	59.0634	NaN	55.5878	NaN	54.8115	54.8115	54.1291
48	60.9576	NaN	65.5916	NaN	58.881	57.8161	57.0501	NaN	54.6635	NaN	53.0969	53.0969	57.0954
49	61.3628	NaN	63.4699	NaN	56.7449	57.0099	55.8638	NaN	57.0863	NaN	53.5075	53.5075	56.8052
50	61.0556	NaN	54.766	NaN	55.3942	52.8056	55.1209	NaN	54.8292	NaN	54.6875	54.6875	54.1089
51	58.8563	NaN	57.9043	NaN	54.0494	53.1435	54.8858	NaN	54.29	NaN	54.5977	54.5977	53.4111
52	57.952	NaN	69.6568	NaN	54.2786	55.3796	54.7525	NaN	54.2713	NaN	55.0411	55.0411	54.6513
53	60.4377	NaN	70.0723	NaN	58.794	57.6839	56.1404	NaN	53.6543	NaN	55.139	55.139	57.2819
54	64.7681	NaN	70.5241	NaN	58.2736	57.7133	56.0085	NaN	54.233	NaN	55.2607	55.2607	57.9987
55	67.3696	NaN	67.5002	NaN	57.9101	56.9188	55.758	NaN	55.2925	NaN	55.2135	55.2135	55.6361
56	70.684	NaN	68.2455	NaN	58.0865	58.6239	55.2133	NaN	56.2664	NaN	54.923	54.923	54.6841
57	49.4619	NaN	67.4604	NaN	67.42	66.918	67.6264	NaN	68.651	NaN	67.899	67.899	66.3615
58	49.808	NaN	67.9516	NaN	68.2588	67.7175	68.7829	NaN	69.4067	NaN	68.7599	68.7599	67.6548
59	50.2537	NaN	68.4761	NaN	69.0343	68.551	69.5313	NaN	70.1411	NaN	69.8051	69.8051	66.9423
60	49.5603	NaN	69.0335	NaN	69.4212	69.3493	70.2096	NaN	70.9701	NaN	70.3563	70.3563	68.3663
61	49.5817	NaN	69.5979	NaN	70.5254	70.1842	70.8926	NaN	71.6274	NaN	70.8084	70.8084	69.0784
62	50.8021	NaN	70.2623	NaN	71.4131	71.1895	71.7887	NaN	72.0792	NaN	71.5652	71.5652	69.7078
63	52.4634	NaN	71.0603	NaN	72.2024	72.2712	72.6848	NaN	72.4312	NaN	72.9226	72.9226	71.4812
64	53.2124	NaN	72.1819	NaN	72.8597	73.1968	73.565	NaN	73.9585	NaN	73.53	73.53	70.5123
65	53.4966	NaN	73.3941	NaN	73.9637	74.8639	74.3855	NaN	75.7892	NaN	74.7673	74.7673	72.4845
66	53.6829	NaN	76.5882	NaN	74.9432	76.1222	75.3483	NaN	78.91	NaN	76.1422	76.1422	74.5645
67	54.4291	NaN	77.2757	NaN	74.5619	74.2305	76.5626	NaN	81.0915	NaN	76.6173	76.6173	75.7520
68	55.1478	NaN	77.5647	NaN	73.7433	73.2485	75.9602	NaN	76.0044	NaN	76.4158	76.4158	78.9858
69	56.4058	NaN	77.3877	NaN	72.4214	72.925	73.2121	NaN	72.4623	NaN	72.9584	72.9584	76.0379
70	58.0959	NaN	76.9548	NaN	71.6193	72.0697	71.0899	NaN	71.1365	NaN	71.8741	71.8741	71.5037
71	59.285	NaN	75.692	NaN	65.7411	65.926	70.3643	NaN	66.1451	NaN	65.643	65.643	65.5036
72	60.6814	NaN	72.3652	NaN	71.361	71.6003	70.2494	NaN	71.3349	NaN	70.8541	70.8541	68.0254
73	61.7353	NaN	71.5315	NaN	70.6273	71.5463	70.1344	NaN	70.9939	NaN	69.946	69.946	69.9258
74	64.2332	NaN	70.499	NaN	71.3029	72.2773	71.5396	NaN	71.602	NaN	71.3116	71.3116	70.3726
