40	NaN	NaN	52.4302	54.2993	56.2445	55.2031	53.725	56.3958	56.2164	50.8275	40.3233	40.9218	44.4757	44.9414
42	NaN	NaN	42.3127	44.5923	44.3352	42.6245	40.6386	40.3145	44.8503	41.8183	33.1253	30.0967	26.449	25.0755
43	NaN	NaN	44.6769	47.6176	49.8978	45.756	47.0839	45.0499	50.4431	43.059	36.0598	35.5856	30.5081	29.9374
44	NaN	NaN	45.9677	50.2198	49.2379	47.239	47.335	47.4967	51.7526	48.0557	38.5334	37.7553	32.1794	33.4324
45	NaN	NaN	48.134	51.1243	50.553	49.0069	48.9135	49.1259	52.4753	50.7761	46.5156	43.9493	44.6331	41.8823
46	NaN	NaN	50.3708	51.334	51.7416	50.7748	50.7835	50.8265	53.198	52.8065	47.6175	47.6728	45.2803	44.9292
47	NaN	NaN	51.8477	54.8487	54.119	57.4222	56.7611	56.5507	58.955	54.6781	51.8167	47.6126	44.9214	45.2568
48	NaN	NaN	54.0058	57.8102	55.674	54.1791	54.3386	54.1593	58.8422	55.3121	48.9557	49.3457	45.4375	45.4820
49	NaN	NaN	55.6959	60.4724	65.2275	65.2268	62.7818	60.3482	60.9938	58.0243	53.8545	53.148	46.7028	46.7270
50	NaN	NaN	56.8438	63.1225	65.5457	65.9031	64.0699	59.6904	63.3277	60.2314	55.1521	54.0181	50.955	49.9038
51	NaN	NaN	55.9675	61.5367	59.8877	58.4081	58.8089	58.8966	62.4129	57.3818	50.8699	54.4699	50.9219	48.3010
52	NaN	NaN	56.2026	59.9995	59.4887	58.5966	59.5546	59.6023	61.4981	59.1808	58.5906	57.7129	52.3779	50.2912
53	NaN	NaN	55.7235	60.5613	58.6811	59.9532	58.0071	58.1559	60.2951	56.2735	51.3792	49.5875	46.5653	45.7624
54	NaN	NaN	56.5554	59.7386	56.3095	57.7187	57.5452	57.9712	58.9842	53.6317	50.8926	46.7385	47.0281	47.9139
55	NaN	NaN	57.8085	59.7556	55.4335	59.7245	57.2635	61.0444	56.3473	49.7293	44.7726	46.3764	47.9941	50.0375
56	NaN	NaN	59.3482	62.5403	56.3623	56.4445	56.5123	56.5138	55.4056	49.2523	44.3583	47.584	51.5579	56.5333
57	NaN	NaN	58.6063	60.0332	55.5429	55.4473	55.5041	55.4653	54.808	50.1459	40.9994	44.8652	52.6051	55.5945
58	NaN	NaN	57.946	56.1881	56.0208	56.0045	56.1156	55.9921	53.9741	45.6614	37.7313	42.1286	53.7133	54.2799
60	NaN	NaN	66.2428	65.1834	64.811	64.7816	64.332	64.4774	60.5384	55.644	45.9048	50.4226	63.7549	63.1355
61	NaN	NaN	62.2436	61.4688	61.405	61.3524	59.8867	60.0793	55.5761	49.0774	42.8426	46.9568	61.3322	59.0651
62	NaN	NaN	62.7503	57.4445	58.0233	58.6129	54.5355	51.228	52.8539	46.0187	40.9321	45.2871	58.9094	55.3968
64	NaN	NaN	69.5183	68.5855	64.644	66.1125	61.7149	66.3973	59.1327	51.0733	42.0018	52.9173	65.1503	61.7759
65	NaN	NaN	59.5281	59.3378	56.7918	57.6581	54.9738	56.9112	51.9214	44.3352	36.0701	48.8884	57.4677	55.6181
66	NaN	NaN	52.3215	51.0818	50.0011	51.1946	49.4122	49.3179	45.2323	37.2305	34.0862	47.653	50.642	48.3885
67	NaN	NaN	51.2917	47.3346	45.9893	46.8148	44.7002	46.7158	41.6013	37.3698	34.5004	46.7652	46.7652	45.8222
68	NaN	NaN	46.5639	45.1784	43.8741	44.0584	41.6439	44.1537	39.5957	38.0231	34.5082	44.3767	44.3767	43.4985
69	NaN	NaN	44.4465	39.9503	40.3423	43.3742	38.3876	41.8142	38.2407	35.0288	33.8226	41.9817	41.9817	42.2534
70	NaN	NaN	41.5602	35.9548	38.6047	41.4375	35.4049	39.6523	38.8382	34.6649	32.9275	39.5837	39.5837	39.9876
71	NaN	NaN	46.3298	30.5706	37.1471	41.6046	33.2116	41.5334	39.2161	36.5544	33.7694	38.8758	38.8758	38.3827
72	NaN	NaN	45.954	32.231	37.1869	42.2555	44.661	44.0115	42.6925	37.5587	34.5101	40.2913	40.2913	39.5824
73	NaN	NaN	41.8077	33.5978	37.2438	38.5236	38.5966	38.6578	43.5727	36.9195	40.1226	40.0999	40.0999	39.0873
74	NaN	NaN	40.7983	31.206	34.8728	40.6528	37.9189	38.8723	39.5542	37.8463	40.8601	40.8194	40.8194	38.5497
75	NaN	NaN	40.4872	28.5432	34.1245	38.8578	38.0024	39.5738	38.2264	36.763	41.5976	41.5389	41.5389	40.7507
76	NaN	NaN	41.9791	29.8062	34.3821	38.3886	36.6017	34.9904	37.5736	34.4524	42.335	42.1641	42.1641	42.3567
77	NaN	NaN	43.4641	30.018	34.1462	37.8214	36.2388	34.226	37.4038	33.9974	44.3127	43.0782	43.0782	43.5178
78	NaN	NaN	42.8999	31.0058	33.1293	36.5861	33.6408	30.0062	37.2341	37.1201	47.4272	45.1165	45.1165	45.2339
79	NaN	NaN	44.0427	31.5123	33.2646	37.789	31.5244	29.4209	39.1853	36.9315	47.7182	47.6925	47.6925	47.6287
