61	113.798	NaN	114.715	116.79	119.749	115.148	115.321	110.1	113.984	114.795
62	116.389	NaN	121.242	121.355	121.911	118.144	117.718	114.657	118.081	118.011
63	121.172	NaN	131.626	126.593	125.871	121.761	122.875	119.708	123.578	124.495
64	128.61	NaN	137.84	132.137	131.607	127.325	128.904	124.429	130.319	132.007
65	133.81	NaN	138.575	137.082	135.402	133.155	134.611	129.106	135.039	137.256
66	136.428	NaN	140.95	140.202	138.345	136.024	137.593	133.724	137.466	140.456
67	138.147	NaN	147.361	143.174	142.035	137.804	139.308	137.333	139.005	142.443
68	140.384	NaN	148.513	145.569	146.174	140.963	141.317	138.844	142.105	144.532
69	142.674	NaN	145.946	146.245	149.324	142.666	143.457	141.302	145.424	147.444
70	144.913	NaN	149.701	147.706	148.741	144.148	145.705	143.653	148.755	149.192
71	146.838	NaN	151.835	148.878	150.482	145.338	147.992	144.523	152.443	151.277
72	148.29	NaN	151.844	149.14	151.455	146.249	150.006	145.149	151.21	151.979
73	149.874	NaN	151.919	147.867	151.13	147.118	151.57	145.8	149.727	150.826
74	151.359	NaN	153.171	148.455	151.234	147.786	149.527	145.783	150.067	150.415
75	151.518	NaN	153.527	148.832	150.92	148.388	148.285	145.539	150.498	149.983
76	150.472	NaN	154.085	148.712	153.463	149.055	151.965	145.337	150.72	149.458
77	149.357	NaN	153.155	147.83	151.907	148.806	153.955	144.862	150.246	148.58
78	148.041	NaN	148.979	144.416	150.066	147.867	151.41	143.126	147.232	147.679
79	146.637	NaN	148.601	143.813	148.518	145.361	149.537	141.818	145.38	146.61
80	146.017	NaN	150.879	144.947	147.399	143.471	148.193	142.115	146.447	145.931
81	145.438	NaN	151.267	144.499	146.745	139.382	146.837	141.756	146.006	145.466
82	145.695	NaN	149.908	143.482	146.586	139.316	147.647	140.131	145.192	145.023
83	147.914	NaN	148.687	143.613	146.654	139.494	148.11	140.246	144.291	144.586
84	149.241	NaN	148.828	143.746	146.058	139.696	148.365	139.707	144.192	143.713
85	147.311	NaN	147.156	141.714	141.883	138.587	147.958	137.385	142.761	142.741
86	139.649	NaN	143.457	136.814	138.446	135.123	144.391	132.483	140.211	139.459
87	131.337	NaN	139.563	132.735	134.765	130.659	139.667	128.459	137.14	134.838
88	125.956	NaN	134.399	131.077	131.712	127.67	135.16	126.059	135.049	130.528
89	122.841	NaN	129.604	129.791	130.255	122.233	131.558	123.845	133.888	128.428
90	121.811	NaN	127.226	127.529	128.153	118.872	127.151	122.412	132.925	127.14
91	121.368	NaN	127.461	125.311	125.893	120.701	124.044	120.687	130.482	126.215
92	119.42	NaN	126.197	122.477	123.722	120.613	120.402	119.267	126.654	124.028
93	114.281	NaN	121.61	116.976	118.986	114.315	114.872	113.823	120.658	119.122
94	106.938	NaN	111.954	111.642	114.416	108.407	109.668	107.405	113.601	112.215
95	97.4892	NaN	104.939	105.074	106.932	103.517	106.661	100.952	106.736	105.087
96	88.4673	NaN	100.513	98.2906	99.166	97.5262	102.442	95.2204	99.6941	98.4239
97	82.5703	NaN	96.3843	94.5019	94.2588	93.8815	98.7952	92.1937	94.5009	93.555
98	76.9704	NaN	91.8274	90.0833	90.8821	93.528	95.034	89.2292	90.7964	90.5791
99	72.9766	NaN	86.4643	85.5605	85.9154	84.5555	86.5922	84.7243	87.4208	85.6741
100	71.5862	NaN	81.5849	81.4952	80.5643	78.9806	79.8092	79.5168	83.6905	81.3061
101	71.8093	NaN	78.9192	76.716	77.6456	75.4609	75.0676	74.3644	79.2068	77.0677
102	71.7997	NaN	78.3174	75.4288	77.5683	77.1299	75.161	72.524	74.277	76.6118
103	56.4631	NaN	59.0967	40.6279	40.8854	40.4965	39.834	39.9518	40.7008	40.3301
104	65.1248	NaN	65.2919	49.1725	50.2341	50.5094	49.3508	49.9098	49.6888	50.8662
105	68.8796	NaN	72.5135	61.4415	61.6511	61.7156	63.8401	63.0579	64.682	64.7507
106	70.895	NaN	78.207	72.5423	76.7003	72.5523	70.7624	72.1113	76.0724	74.467
107	69.959	NaN	80.8067	74.5863	80.9191	77.327	72.9775	73.8528	77.1129	77.6182
108	67.5686	NaN	76.5064	72.0157	74.0772	74.8017	70.4469	70.6142	73.0544	73.1533
