38	NaN	NaN	NaN	NaN	NaN	92.3525	92.2738	NaN	99.1545	103.346	NaN	102.913	102.547	101.101	105.7521
39	NaN	NaN	NaN	NaN	NaN	93.672	96.5494	NaN	104.762	103.781	NaN	104.636	103.776	102.838	102.1432
40	NaN	NaN	NaN	NaN	NaN	90.681	95.4725	NaN	104.054	104.352	NaN	104.867	102.751	103.706	104.7980
41	NaN	NaN	NaN	NaN	NaN	91.2498	91.9683	NaN	99.049	103.659	NaN	102.52	98.0932	100.824	101.2450
42	NaN	NaN	NaN	NaN	NaN	92.8087	91.8615	NaN	97.2318	98.635	NaN	97.9641	96.4285	96.5472	99.5827
43	NaN	NaN	NaN	NaN	NaN	96.1013	94.1025	NaN	101.234	99.8832	NaN	104.267	103.438	104.419	106.4875
44	NaN	NaN	NaN	NaN	NaN	98.1276	98.0494	NaN	105.905	107.113	NaN	108.133	105.21	106.328	111.5624
45	NaN	NaN	NaN	NaN	NaN	100.983	100.707	NaN	105.256	108.998	NaN	113.269	109.54	111.911	112.9690
46	NaN	NaN	NaN	NaN	NaN	102.938	103.695	NaN	110.043	113.281	NaN	113.541	109.24	109.944	110.4874
47	NaN	NaN	NaN	NaN	NaN	101.469	102.427	NaN	111.315	117.011	NaN	115.366	110.056	111.719	107.5563
48	NaN	NaN	NaN	NaN	NaN	104.195	103.953	NaN	112.723	117.003	NaN	113.814	112.918	112.365	120.5565
49	NaN	NaN	NaN	NaN	NaN	102.449	104.098	NaN	116.949	119.293	NaN	119.514	115.55	116.782	117.6248
50	NaN	NaN	NaN	NaN	NaN	102.992	105.84	NaN	114.931	115.838	NaN	116.148	110.505	111.921	117.3476
51	NaN	NaN	NaN	NaN	NaN	99.5207	103.836	NaN	109.31	113.089	NaN	112.235	107.794	107.25	108.0132
52	NaN	NaN	NaN	NaN	NaN	96.5816	103.611	NaN	107.213	107.496	NaN	108.768	105.553	107.31	111.9103
53	NaN	NaN	NaN	NaN	NaN	96.3225	99.4641	NaN	101.092	101.18	NaN	101.668	102.048	101.8	102.5129
54	NaN	NaN	NaN	NaN	NaN	95.1637	98.7483	NaN	96.2135	96.5556	NaN	96.6344	96.9531	96.7139	97.6598
55	NaN	NaN	NaN	NaN	NaN	106.678	100.065	NaN	96.4191	96.336	NaN	96.3265	97.5339	96.3544	97.3909
56	NaN	NaN	NaN	NaN	NaN	111.492	98.7916	NaN	96.7794	96.2698	NaN	96.0185	98.1887	96.3811	97.2808
57	NaN	NaN	NaN	NaN	NaN	110.674	99.3134	NaN	97.1663	96.2376	NaN	95.9565	97.1658	96.444	100.2372
58	NaN	NaN	NaN	NaN	NaN	108.256	100.106	NaN	97.0935	98.1603	NaN	96.9174	98.129	96.2061	101.2335
59	NaN	NaN	NaN	NaN	NaN	108.472	99.2566	NaN	96.8773	99.8214	NaN	95.9657	97.9828	96.1093	103.5652
60	NaN	NaN	NaN	NaN	NaN	106.515	100.347	NaN	102.498	104.149	NaN	104.772	101.306	102.313	99.9100
61	NaN	NaN	NaN	NaN	NaN	94.1306	96.8529	NaN	103.46	106.538	NaN	106.318	99.7126	102.917	99.8723
62	NaN	NaN	NaN	NaN	NaN	88.277	92.8844	NaN	102.848	107.006	NaN	106.332	100.924	101.267	97.5615
