52	78.7394	78.9537	NaN	77.3114	78.1416	NaN	77.3987	79.2399	77.8764	81.0144
53	83.424	82.092	NaN	82.3096	82.3276	NaN	82.1602	84.6463	82.2253	84.4087
54	86.0925	86.6243	NaN	86.3263	84.9202	NaN	83.9124	87.7574	87.2779	88.2877
55	82.3507	85.0591	NaN	82.6462	85.7853	NaN	86.6721	89.3173	84.8726	87.8664
56	82.3352	82.0027	NaN	81.4007	82.8245	NaN	85.6012	85.025	83.2774	86.6404
57	61.819	60.9418	NaN	60.051	61.9683	NaN	65.4727	68.5575	68.0121	69.9026
58	63.2169	61.3392	NaN	61.8006	62.8478	NaN	66.1712	65.9283	65.2141	66.7506
59	59.549	60.7866	NaN	64.4869	66.0661	NaN	NaN	70.3759	69.7913	70.3550
60	63.7085	63.4025	NaN	66.7999	68.192	NaN	NaN	70.446	68.5924	69.2367
61	87.3241	86.5777	NaN	84.6743	85.2232	NaN	NaN	84.942	83.6715	86.1413
62	87.3096	85.5027	NaN	83.5127	82.8459	NaN	NaN	83.7062	82.5699	83.3700
